CO_ANO,SG_UF_MUN,CO_MUN,VL_EXPORT,VL_IMPORT,SALDO_COMERCIAL
2025,MT,5107065,1450958.0,20149.0,1430809.0
2025,MT,5107107,73069.0,3756.0,69313.0
2025,MT,5107180,8214759.0,80210.0,8134549.0
2025,MT,5107248,10605889.0,31000.0,10574889.0
2025,MT,5107305,758163.0,31000.0,727163.0
2025,MT,5107354,10693.0,0.0,10693.0
2025,MT,5107602,487203.0,7358.0,479845.0
2025,MT,5107701,733008.0,0.0,733008.0
2025,MT,5107743,1059153.0,0.0,1059153.0
2025,MT,5107768,4220349.0,412200.0,3808149.0
2025,MT,5107792,398362.0,5000.0,393362.0
2025,MT,5107800,0.0,18057.0,-18057.0
2025,MT,5107859,6040212.0,1028.0,6039184.0
2025,MT,5107875,7949222.0,3865611.0,4083611.0
2025,MT,5107909,18356051.0,277.0,18355774.0
2025,MT,5107925,126166688.0,346.0,126166342.0
2025,MT,5107941,560783.0,975019.0,-414236.0
2025,MT,5107958,741828.0,4513.0,737315.0
2025,MT,5108006,1158600.0,57456.0,1101144.0
2025,MT,5108055,0.0,83100.0,-83100.0
2025,MT,5108303,22619.0,0.0,22619.0
2025,MT,5108402,1182012.0,115651.0,1066361.0
2025,MT,5108501,483546.0,603810.0,-120264.0
2025,MT,5108600,450666.0,0.0,450666.0
2025,MT,5108857,1406.0,828384.0,-826978.0
2025,MT,5108907,14231449.0,1265159.0,12966290.0
2025,MT,5108956,99406.0,1221350.0,-1121944.0
2025,ND,9999999,123000.0,0.0,123000.0
2025,PA,1500107,177863.0,92993.0,84870.0
2025,PA,1500131,29699.0,0.0,29699.0
2025,PA,1500206,44.0,10321.0,-10277.0
2025,PA,1500305,399285.0,0.0,399285.0
2025,PA,1500347,147552.0,3932.0,143620.0
2025,PA,1500503,3727917.0,1230.0,3726687.0
2025,PA,1500602,0.0,840.0,-840.0
2025,PA,1500800,38053.0,61829.0,-23776.0
2025,PA,1500859,21893.0,1900.0,19993.0
2025,PA,1500909,114175.0,0.0,114175.0
2025,PA,1501303,13137.0,27905.0,-14768.0
2025,PA,1501402,706.0,16162.0,-15456.0
2025,PA,1501501,63100.0,112296.0,-49196.0
2025,PA,1501709,76731.0,5429.0,71302.0
2025,PA,1501782,7600320.0,35798.0,7564522.0
2025,PA,1501808,23166.0,0.0,23166.0
2025,PA,1502152,3576418.0,292267.0,3284151.0
2025,PA,1502202,81000.0,0.0,81000.0
2025,PA,1502301,238740.0,0.0,238740.0
2025,PA,1502400,815262.0,172.0,815090.0
2025,PA,1502707,1401400.0,0.0,1401400.0
2025,PA,1502772,575794.0,1434326.0,-858532.0
2025,PA,1502939,3552950.0,10054.0,3542896.0
2025,PA,1503093,0.0,12330.0,-12330.0
2025,PA,1503309,45323.0,56683.0,-11360.0
2025,PA,1503408,656884.0,54167.0,602717.0
2025,PA,1503457,0.0,153074.0,-153074.0
2025,PA,1503606,30089.0,1792.0,28297.0
2025,PA,1503705,30094.0,0.0,30094.0
2025,PA,1503754,0.0,1231.0,-1231.0
2025,PA,1503903,1980639.0,4055.0,1976584.0
2025,PA,1504059,0.0,2299.0,-2299.0
2025,PA,1504208,1746129.0,1980.0,1744149.0
2025,PA,1504422,17443.0,128189.0,-110746.0
2025,PA,1504604,1693088.0,0.0,1693088.0
2025,PA,1504703,28.0,84874.0,-84846.0
2025,PA,1504752,53361.0,0.0,53361.0
2025,PA,1505031,41333.0,446.0,40887.0
2025,PA,1505106,183040.0,35822.0,147218.0
2025,PA,1505304,8808194.0,2790.0,8805404.0
2025,PA,1505437,2085799.0,2478.0,2083321.0
2025,PA,1505502,2433850.0,1984.0,2431866.0
2025,PA,1505536,496.0,338.0,158.0
2025,PA,1505650,57178.0,0.0,57178.0
2025,PA,1506005,6886.0,0.0,6886.0
2025,PA,1506104,0.0,34200.0,-34200.0
2025,PA,1506138,14537608.0,675.0,14536933.0
2025,PA,1506161,7202029.0,0.0,7202029.0
2025,PA,1506187,51.0,0.0,51.0
2025,PA,1506302,14332.0,0.0,14332.0
2025,PA,1506351,36320.0,6139.0,30181.0
2025,PA,1506500,78355.0,66005.0,12350.0
2025,PA,1506583,137720.0,18070.0,119650.0
2025,PA,1506609,2021.0,0.0,2021.0
2025,PA,1506708,8400631.0,110640.0,8289991.0
2025,PA,1506807,110.0,19437.0,-19327.0
2025,PA,1507003,311025.0,100020.0,211005.0
2025,PA,1507201,42339.0,4650.0,37689.0
2025,PA,1507300,15936.0,0.0,15936.0
2025,PA,1507458,124157.0,0.0,124157.0
2025,PA,1507953,2878922.0,780.0,2878142.0
2025,PA,1508001,162.0,19000.0,-18838.0
2025,PA,1508050,103.0,0.0,103.0
2025,PA,1508084,58063.0,7176126.0,-7118063.0
2025,PA,1508100,0.0,24756.0,-24756.0
2025,PA,1508126,0.0,29500.0,-29500.0
2025,PA,1508159,107639.0,0.0,107639.0
2025,PA,1508209,49974.0,2441.0,47533.0
2025,PA,1508357,0.0,109286.0,-109286.0
2025,PA,1508407,827540.0,37462.0,790078.0
2025,PB,2500601,8123.0,302.0,7821.0
2025,PB,2501005,0.0,89004.0,-89004.0
2025,PB,2501807,642.0,800.0,-158.0
2025,PB,2502151,9896.0,2960.0,6936.0
2025,PB,2502805,20574.0,30127.0,-9553.0
2025,PB,2503001,14327.0,25000.0,-10673.0
2025,PB,2503209,13046.0,56329.0,-43283.0
2025,PB,2503704,1130.0,1240.0,-110.0
2025,PB,2504009,1814.0,97040.0,-95226.0
2025,PB,2504306,0.0,44659.0,-44659.0
2025,PB,2504603,411.0,94405.0,-93994.0
2025,PB,2506004,0.0,23697.0,-23697.0
2025,PB,2506301,8968.0,21.0,8947.0
2025,PB,2506806,12826.0,0.0,12826.0
2025,PB,2506905,1624.0,0.0,1624.0
2025,PB,2507002,0.0,100262.0,-100262.0
2025,PB,2507507,24677.0,605.0,24072.0
2025,PB,2507705,0.0,8336.0,-8336.0
2025,PB,2508307,4561.0,0.0,4561.0
2025,PB,2508604,45895.0,0.0,45895.0
2025,PB,2508901,24586.0,49536.0,-24950.0
2025,PB,2509206,0.0,900.0,-900.0
2025,PB,2510303,0.0,927.0,-927.0
2025,PB,2510808,0.0,78436.0,-78436.0
2025,PB,2510907,0.0,164223.0,-164223.0
2025,PB,2511103,77500.0,38120.0,39380.0
2025,PB,2511400,9996.0,994091.0,-984095.0
2025,PB,2511806,0.0,4500.0,-4500.0
2025,PB,2511905,23640.0,35200.0,-11560.0
2025,PB,2512002,792033.0,638.0,791395.0
2025,PB,2512309,0.0,1956.0,-1956.0
2025,PB,2512408,62879.0,14500.0,48379.0
2025,PB,2512507,0.0,65936.0,-65936.0
2025,PB,2513406,80800.0,0.0,80800.0
2025,PB,2513703,5958.0,342000.0,-336042.0
2025,PB,2513802,17895.0,0.0,17895.0
2025,PB,2513901,4652.0,126298.0,-121646.0
2025,PB,2515401,0.0,654341.0,-654341.0
2025,PB,2516201,2400.0,3722.0,-1322.0
2025,PB,2516300,0.0,1799.0,-1799.0
2025,PB,2517100,0.0,5955.0,-5955.0
2025,PB,2517209,44431.0,0.0,44431.0
2025,PE,2600054,32707.0,5943.0,26764.0
2025,PE,2600104,0.0,11810.0,-11810.0
2025,PE,2600500,0.0,90125.0,-90125.0
2025,PE,2600708,0.0,13444.0,-13444.0
2025,PE,2601102,0.0,4905.0,-4905.0
2025,PE,2601201,0.0,3065.0,-3065.0
2025,PE,2601607,711166.0,0.0,711166.0
2025,PE,2601706,254823.0,1552276.0,-1297453.0
2025,PE,2601904,24008.0,48000.0,-23992.0
2025,PE,2602209,90905.0,22989.0,67916.0
2025,PE,2602308,245.0,3806.0,-3561.0
2025,PE,2602605,0.0,37829.0,-37829.0
2025,PE,2602803,0.0,74800.0,-74800.0
2025,PE,2602902,245.0,19108.0,-18863.0
2025,PE,2603009,119973.0,0.0,119973.0
2025,PE,2603454,139.0,217.0,-78.0
2025,PE,2603603,12500.0,85921.0,-73421.0
2025,PE,2603702,595216.0,0.0,595216.0
2025,PE,2604007,22935.0,61797.0,-38862.0
2025,PE,2604106,46825.0,452304.0,-405479.0
2025,PE,2604205,0.0,2625.0,-2625.0
2025,PE,2605103,0.0,40280.0,-40280.0
2025,PE,2605202,42.0,14074.0,-14032.0
2025,PE,2605400,0.0,30722.0,-30722.0
2025,PE,2605707,170.0,0.0,170.0
2025,PE,2606002,17218.0,181508.0,-164290.0
2025,PE,2606101,0.0,110000.0,-110000.0
2025,PE,2606200,1699194.0,240760.0,1458434.0
2025,PE,2606408,0.0,89725.0,-89725.0
2025,PE,2606606,5645.0,4033.0,1612.0
2025,PE,2606804,713475.0,47337.0,666138.0
2025,PE,2607000,1212957.0,2854.0,1210103.0
2025,PE,2607208,402.0,2011.0,-1609.0
2025,PE,2607406,12096.0,0.0,12096.0
2025,PE,2607653,120.0,35000.0,-34880.0
2025,PE,2607703,1434.0,0.0,1434.0
2025,PE,2607752,557.0,462.0,95.0
2025,PE,2607901,8.0,24462.0,-24454.0
2025,PE,2608107,0.0,40000.0,-40000.0
2025,PE,2608503,15264925.0,0.0,15264925.0
2025,PE,2608750,202704.0,15549.0,187155.0
2025,PE,2608800,0.0,1200.0,-1200.0
2025,PE,2609402,3650.0,1020.0,2630.0
2025,PE,2609501,14735.0,287.0,14448.0
2025,PE,2609600,16235.0,32374.0,-16139.0
2025,PE,2610004,138.0,3557.0,-3419.0
2025,PE,2610301,0.0,374.0,-374.0
2025,PE,2610707,72.0,794.0,-722.0
2025,PE,2610806,0.0,7387.0,-7387.0
2025,PE,2610905,0.0,120042.0,-120042.0
2025,PE,2611002,0.0,5450.0,-5450.0
2025,PE,2611101,11232.0,108273.0,-97041.0
2025,PE,2611200,5385.0,0.0,5385.0
2025,PE,2611309,1.0,2220.0,-2219.0
2025,PE,2611408,1534040.0,0.0,1534040.0
2025,PE,2611606,12.0,1045559.0,-1045547.0
2025,PE,2611804,0.0,9146.0,-9146.0
2025,PE,2612208,0.0,4660.0,-4660.0
2025,PE,2612505,702.0,456994.0,-456292.0
2025,PE,2612604,9410.0,0.0,9410.0
2025,PE,2613008,0.0,4344.0,-4344.0
2025,PE,2613107,0.0,20045.0,-20045.0
2025,PE,2613701,34667.0,261224.0,-226557.0
2025,PE,2614204,12432444.0,24646.0,12407798.0
2025,PE,2614501,0.0,1661.0,-1661.0
2025,PE,2614600,0.0,71880.0,-71880.0
2025,PE,2614857,0.0,195000.0,-195000.0
2025,PE,2615409,0.0,16305.0,-16305.0
2025,PE,2616407,698252.0,73036.0,625216.0
2025,PI,2200400,1000001.0,35079.0,964922.0
2025,PI,2201150,460268.0,1996900.0,-1536632.0
2025,PI,2201200,0.0,96219.0,-96219.0
2025,PI,2201903,868396.0,0.0,868396.0
2025,PI,2202208,125662.0,25636.0,100026.0
2025,PI,2202307,0.0,3158.0,-3158.0
2025,PI,2202455,306.0,0.0,306.0
2025,PI,2202604,11807.0,0.0,11807.0
2025,PI,2202752,0.0,1617.0,-1617.0
2025,PI,2202901,991425.0,0.0,991425.0
2025,PI,2203107,0.0,119200.0,-119200.0
2025,PI,2203230,10082.0,2010935.0,-2000853.0
2025,PI,2203305,0.0,77957.0,-77957.0
2025,PI,2203909,0.0,137803.0,-137803.0
2025,PI,2204352,97554.0,0.0,97554.0
2025,PI,2204501,4050.0,0.0,4050.0
2025,PI,2204659,0.0,8112.0,-8112.0
2025,PI,2204907,0.0,223362.0,-223362.0
2025,PI,2205102,0.0,99638.0,-99638.0
2025,PI,2205508,0.0,32815.0,-32815.0
2025,PI,2205516,11527.0,0.0,11527.0
2025,PI,2205565,1614.0,686.0,928.0
2025,PI,2205706,52131.0,0.0,52131.0
2025,PI,2206605,16256472.0,0.0,16256472.0
2025,PI,2207009,2826020.0,24144.0,2801876.0
2025,PI,2207504,0.0,96419.0,-96419.0
2025,PI,2207702,206299.0,115865.0,90434.0
2025,PI,2207900,12000.0,85800.0,-73800.0
2025,PI,2208007,108877.0,2043.0,106834.0
2025,PI,2208205,52659.0,0.0,52659.0
2025,PI,2208403,4116000.0,0.0,4116000.0
2025,PI,2208874,0.0,800.0,-800.0
2025,PI,2208908,52740.0,36310.0,16430.0
2025,PI,2209203,3203394.0,1019068.0,2184326.0
2025,PI,2209757,0.0,21120.0,-21120.0
2025,PI,2210706,18.0,573.0,-555.0
2025,PI,2210805,2922.0,0.0,2922.0
2025,PI,2210938,0.0,3099.0,-3099.0
2025,PI,2211001,560.0,2.0,558.0
2025,PI,2211209,375330.0,213.0,375117.0
2025,PI,2211308,0.0,96305.0,-96305.0
2025,PR,4100202,0.0,7816.0,-7816.0
2025,PR,4100301,13.0,0.0,13.0
2025,PR,4100400,72871.0,2753.0,70118.0
2025,PR,4100509,0.0,450.0,-450.0
2025,PR,4100608,57.0,83230.0,-83173.0
2025,PR,4100707,0.0,18387.0,-18387.0
2025,PR,4100806,1180.0,0.0,1180.0
2025,PR,4101002,188482.0,467799.0,-279317.0
2025,PR,4101101,45708.0,55.0,45653.0
2025,PR,4101200,0.0,319610.0,-319610.0
2025,PR,4101408,75840.0,7320.0,68520.0
2025,PR,4101507,537153.0,38419.0,498734.0
2025,PR,4101606,101062.0,96959.0,4103.0
2025,PR,4101705,747.0,12457.0,-11710.0
2025,PR,4101804,402.0,174248.0,-173846.0
2025,PR,4101903,251103.0,382.0,250721.0
2025,PR,4102000,26327.0,102933.0,-76606.0
2025,PR,4102109,2306.0,47765.0,-45459.0
2025,PR,4102208,265931.0,8400.0,257531.0
2025,PR,4102307,236509.0,32900.0,203609.0
2025,PR,4102406,1658142.0,10738.0,1647404.0
2025,PR,4102604,13286.0,77934.0,-64648.0
2025,PR,4102802,2345700.0,464.0,2345236.0
2025,PR,4102901,1530403.0,71194.0,1459209.0
2025,PR,4103008,27396.0,0.0,27396.0
2025,PR,4103040,12012.0,63649.0,-51637.0
2025,PR,4103107,27198.0,38780.0,-11582.0
2025,PR,4103156,0.0,57060.0,-57060.0
2025,PR,4103354,0.0,1536.0,-1536.0
2025,PR,4103453,156928.0,199.0,156729.0
2025,PR,4103503,1205.0,182944.0,-181739.0
2025,PR,4103602,152728.0,256.0,152472.0
2025,PR,4103701,1200.0,205105.0,-203905.0
2025,PR,4103800,13655.0,4000.0,9655.0
2025,PR,4103909,144674.0,73417.0,71257.0
2025,PR,4104006,1000.0,37162.0,-36162.0
2025,PR,4104105,13099.0,1296.0,11803.0
2025,PR,4104204,1551.0,1627.0,-76.0
2025,PR,4104253,87577.0,10397.0,77180.0
2025,PR,4104303,157.0,2383.0,-2226.0
2025,PR,4104428,148458.0,10300.0,138158.0
2025,PR,4104501,2295190.0,14904.0,2280286.0
2025,PR,4104600,39500.0,36255.0,3245.0
2025,PR,4104659,33087.0,9954.0,23133.0
2025,PR,4104709,19.0,0.0,19.0
2025,PR,4104808,775649.0,56400.0,719249.0
2025,PR,4104907,30544.0,100.0,30444.0
2025,PR,4105102,0.0,55988.0,-55988.0
2025,PR,4105201,8323.0,0.0,8323.0
2025,PR,4105300,1499500.0,1520.0,1497980.0
2025,PR,4105409,135.0,1571.0,-1436.0
2025,PR,4105508,580.0,20253.0,-19673.0
2025,PR,4105607,44428.0,203461.0,-159033.0
2025,PR,4105706,19343.0,301.0,19042.0
2025,PR,4105805,1370.0,590.0,780.0
2025,PR,4105904,1247239.0,79830.0,1167409.0
2025,PR,4106001,682289.0,0.0,682289.0
2025,PR,4106209,3720.0,30619.0,-26899.0
2025,PR,4106308,9288.0,32431.0,-23143.0
2025,PR,4106407,629220.0,3359.0,625861.0
2025,PR,4106456,60581.0,9013.0,51568.0
2025,PR,4106506,11842.0,31495.0,-19653.0
2025,PR,4106605,51950.0,320.0,51630.0
2025,PR,4106704,229000.0,0.0,229000.0
2025,PR,4106803,0.0,8516.0,-8516.0
2025,PR,4106902,3365.0,45031.0,-41666.0
2025,PR,4107009,49155.0,9922.0,39233.0
2025,PR,4107207,396.0,10560.0,-10164.0
2025,PR,4107256,32645.0,6143.0,26502.0
2025,PR,4107405,20389.0,1143.0,19246.0
2025,PR,4107504,9128.0,300.0,8828.0
2025,PR,4107538,10970.0,589.0,10381.0
2025,PR,4107603,0.0,94500.0,-94500.0
2025,PR,4107652,22328.0,21.0,22307.0
2025,PR,4107736,17264.0,0.0,17264.0
2025,PR,4107801,178348.0,0.0,178348.0
2025,PR,4107850,28349.0,138640.0,-110291.0
2025,PR,4107900,468216.0,248078.0,220138.0
2025,PR,4108007,727650.0,1644.0,726006.0
2025,PR,4108106,0.0,28339.0,-28339.0
2025,PR,4108205,0.0,4321.0,-4321.0
2025,PR,4108304,3558.0,23563.0,-20005.0
2025,PR,4108403,400.0,1224.0,-824.0
2025,PR,4108502,181050.0,11136.0,169914.0
2025,PR,4108601,304333.0,3270.0,301063.0
2025,PR,4108809,17472.0,2380.0,15092.0
2025,PR,4108908,0.0,49447.0,-49447.0
2025,PR,4108957,0.0,24464.0,-24464.0
2025,PR,4109203,24095.0,0.0,24095.0
2025,PR,4109302,33276.0,0.0,33276.0
2025,PR,4109401,230.0,7279.0,-7049.0
2025,PR,4109500,54900.0,0.0,54900.0
2025,PR,4109609,47367.0,103021.0,-55654.0
2025,PR,4109658,0.0,15800.0,-15800.0
2025,PR,4109708,190480.0,81856.0,108624.0
2025,PR,4109757,32492.0,0.0,32492.0
2025,PR,4109807,27476.0,50111.0,-22635.0
2025,PR,4110052,0.0,3490.0,-3490.0
2025,PR,4110102,156475.0,292513.0,-136038.0
2025,PR,4110201,0.0,2133.0,-2133.0
2025,PR,4110409,0.0,429787.0,-429787.0
2025,PR,4110508,233044.0,25153.0,207891.0
2025,PR,4110607,197355.0,8137.0,189218.0
2025,PR,4110656,5000.0,0.0,5000.0
2025,PR,4110706,1364.0,441592.0,-440228.0
2025,PR,4110805,0.0,73411.0,-73411.0
2025,PR,4110953,1422463.0,5900.0,1416563.0
2025,PR,4111001,2217.0,0.0,2217.0
2025,PR,4111209,407966.0,222.0,407744.0
2025,PR,4111258,27900.0,78713.0,-50813.0
2025,PR,4111407,68769.0,575.0,68194.0
2025,PR,4111506,16763.0,1498.0,15265.0
2025,PR,4111555,0.0,4394.0,-4394.0
2025,PR,4111704,0.0,24059.0,-24059.0
2025,PR,4111803,16701.0,205347.0,-188646.0
2025,PR,4111902,3723013.0,46.0,3722967.0
2025,PR,4112009,9099.0,3301.0,5798.0
2025,PR,4112108,19766.0,10644.0,9122.0
2025,PR,4112405,63285.0,87450.0,-24165.0
2025,PR,4112504,93922.0,76244.0,17678.0
2025,PR,4112751,0.0,133400.0,-133400.0
2025,PR,4112801,1733121.0,5860.0,1727261.0
2025,PR,4113205,52189.0,25500.0,26689.0
2025,PR,4113304,70160.0,26827.0,43333.0
2025,PR,4113452,34692.0,0.0,34692.0
2025,PR,4113502,16847.0,493465.0,-476618.0
2025,PR,4113700,139384.0,74657.0,64727.0
2025,PR,4113759,0.0,21000.0,-21000.0
2025,PR,4113908,71311.0,1391.0,69920.0
2025,PR,4114005,1571519.0,94339.0,1477180.0
2025,PR,4114104,44889.0,1203.0,43686.0
2025,PR,4114203,65996.0,122918.0,-56922.0
2025,PR,4114302,35362.0,9060.0,26302.0
2025,PR,4114401,185309.0,133143.0,52166.0
2025,PR,4114500,2868096.0,4605.0,2863491.0
2025,PR,4114609,75223.0,34031.0,41192.0
2025,PR,4114708,0.0,10150.0,-10150.0
2025,PR,4114807,5714453.0,34000.0,5680453.0
2025,PR,4115101,16367.0,0.0,16367.0
2025,PR,4115200,30706929.0,60896.0,30646033.0
2025,PR,4115309,0.0,861976.0,-861976.0
2025,PR,4115358,138600.0,85208.0,53392.0
2025,PR,4115408,18038.0,159106.0,-141068.0
2025,PR,4115606,453640.0,235215.0,218425.0
2025,PR,4115705,0.0,550.0,-550.0
2025,PR,4115754,517266.0,10250.0,507016.0
2025,PR,4115804,134078.0,88706.0,45372.0
2025,PR,4115853,10150.0,3290.0,6860.0
2025,PR,4115903,242.0,0.0,242.0
2025,PR,4116000,2500.0,20033.0,-17533.0
2025,PR,4116059,10720.0,31125.0,-20405.0
2025,PR,4116109,17313.0,0.0,17313.0
2025,PR,4116208,66816.0,7230.0,59586.0
2025,PR,4116604,0.0,731.0,-731.0
2025,PR,4116703,15676.0,240.0,15436.0
2025,PR,4116901,19081.0,300.0,18781.0
2025,PR,4117008,404626.0,1227314.0,-822688.0
2025,PR,4117107,7.0,0.0,7.0
2025,PR,4117222,1418.0,659.0,759.0
2025,PR,4117305,540237.0,2470.0,537767.0
2025,PR,4117503,94850.0,8049.0,86801.0
2025,PR,4117602,2417862.0,30605.0,2387257.0
2025,PR,4117701,3804.0,40738.0,-36934.0
2025,PR,4117909,133860.0,1743.0,132117.0
2025,PR,4118006,0.0,192200.0,-192200.0
2025,PR,4118105,6678.0,3830.0,2848.0
2025,PR,4118204,139.0,14400.0,-14261.0
2025,PR,4118402,224.0,8121.0,-7897.0
2025,PR,4118451,406.0,62640.0,-62234.0
2025,PR,4118501,131184.0,139628.0,-8444.0
2025,PR,4118600,11631.0,0.0,11631.0
2025,PR,4118709,52830.0,0.0,52830.0
2025,PR,4118808,90553.0,50000.0,40553.0
2025,PR,4118907,0.0,2200.0,-2200.0
2025,PR,4119004,0.0,161762.0,-161762.0
2025,PR,4119103,870819.0,95052.0,775767.0
2025,PR,4119152,1144.0,41835.0,-40691.0
2025,PR,4119202,3910.0,0.0,3910.0
2025,PR,4119400,21708.0,28812.0,-7104.0
2025,PR,4119509,5919.0,108470.0,-102551.0
2025,PR,4119608,257052.0,1176.0,255876.0
2025,PR,4119707,0.0,1659.0,-1659.0
2025,PR,4119806,26000.0,98068.0,-72068.0
2025,PR,4119905,0.0,147128.0,-147128.0
2025,PR,4119954,0.0,194927.0,-194927.0
2025,PR,4120002,0.0,7561.0,-7561.0
2025,PR,4120101,9566.0,1410.0,8156.0
2025,PR,4120333,285231.0,9800.0,275431.0
2025,PR,4120358,20351.0,5773.0,14578.0
2025,PR,4120606,369568.0,1948.0,367620.0
2025,PR,4120655,129600.0,0.0,129600.0
2025,PR,4120705,6160.0,71500.0,-65340.0
2025,PR,4120804,12453.0,149504.0,-137051.0
2025,PR,4120853,820.0,27825.0,-27005.0
2025,PR,4120903,0.0,39630.0,-39630.0
2025,PR,4121000,0.0,26250.0,-26250.0
2025,PR,4121109,1597020.0,0.0,1597020.0
2025,PR,4121208,15876.0,10500.0,5376.0
2025,PR,4121356,462492.0,0.0,462492.0
2025,PR,4121406,2190.0,1786.0,404.0
2025,PR,4121505,19960.0,0.0,19960.0
2025,PR,4121604,93.0,89404.0,-89311.0
2025,PR,4121703,216717.0,365.0,216352.0
2025,PR,4121802,9436.0,755290.0,-745854.0
2025,PR,4122008,4975.0,176.0,4799.0
2025,PR,4122206,16943.0,132.0,16811.0
2025,PR,4122305,1193454.0,1510.0,1191944.0
2025,PR,4122404,2447245.0,1481.0,2445764.0
2025,PR,4122503,31121.0,0.0,31121.0
2025,PR,4122602,0.0,672.0,-672.0
2025,PR,4122701,142164.0,129.0,142035.0
2025,PR,4122800,0.0,50382.0,-50382.0
2025,PR,4123006,0.0,40336.0,-40336.0
2025,PR,4123105,2015.0,0.0,2015.0
2025,PR,4123204,5075.0,0.0,5075.0
2025,PR,4123303,0.0,32918.0,-32918.0
2025,PR,4123402,71992.0,31590.0,40402.0
2025,PR,4123501,20480.0,52298.0,-31818.0
2025,PR,4123709,0.0,13677.0,-13677.0
2025,PR,4123808,515463.0,0.0,515463.0
2025,PR,4123857,25594.0,0.0,25594.0
2025,PR,4123907,1443.0,0.0,1443.0
2025,PR,4123956,58525.0,0.0,58525.0
2025,PR,4124020,24196.0,20.0,24176.0
2025,PR,4124053,20997.0,38697.0,-17700.0
2025,PR,4124103,149.0,33328.0,-33179.0
2025,PR,4124400,358387.0,235000.0,123387.0
2025,PR,4124509,35699.0,0.0,35699.0
2025,PR,4124608,6960.0,8737.0,-1777.0
2025,PR,4124707,19701.0,0.0,19701.0
2025,PR,4124806,181440.0,147000.0,34440.0
2025,PR,4125001,152688.0,0.0,152688.0
2025,PR,4125100,118155.0,0.0,118155.0
2025,PR,4125209,94.0,38903.0,-38809.0
2025,PR,4125308,110735.0,0.0,110735.0
2025,PR,4125506,391.0,1237.0,-846.0
2025,PR,4125605,192366.0,58921.0,133445.0
2025,PR,4125704,1468.0,2015321.0,-2013853.0
2025,PR,4125753,0.0,640.0,-640.0
2025,PR,4125803,345600.0,176485.0,169115.0
2025,PR,4125902,0.0,10.0,-10.0
2025,PR,4126108,403.0,37315.0,-36912.0
2025,PR,4126207,0.0,1344.0,-1344.0
2025,PR,4126256,2700.0,813030.0,-810330.0
2025,PR,4126272,0.0,6150.0,-6150.0
2025,PR,4126306,207686.0,857.0,206829.0
2025,PR,4126405,20547.0,1065.0,19482.0
2025,PR,4126504,3635437.0,723750.0,2911687.0
2025,PR,4126603,15969.0,888439.0,-872470.0
2025,PR,4126652,0.0,18170.0,-18170.0
2025,PR,4126678,5.0,5749.0,-5744.0
2025,PR,4126702,90.0,105.0,-15.0
2025,PR,4126801,0.0,2633.0,-2633.0
2025,PR,4126900,1471.0,0.0,1471.0
2025,PR,4127106,284601.0,164.0,284437.0
2025,PR,4127205,1391.0,54951.0,-53560.0
2025,PR,4127304,16054.0,13971.0,2083.0
2025,PR,4127403,1159.0,1513.0,-354.0
2025,PR,4127502,498860.0,5929.0,492931.0
2025,PR,4127601,3270.0,5401.0,-2131.0
2025,PR,4127700,43750.0,2877.0,40873.0
2025,PR,4127858,0.0,242000.0,-242000.0
2025,PR,4127882,0.0,40000.0,-40000.0
2025,PR,4127957,156790.0,0.0,156790.0
2025,PR,4127965,79275.0,32.0,79243.0
2025,PR,4128005,87418.0,2400.0,85018.0
2025,PR,4128104,138.0,57260.0,-57122.0
2025,PR,4128203,32512.0,4759.0,27753.0
2025,PR,4128401,284654.0,2345.0,282309.0
2025,PR,4128500,1702601.0,78193.0,1624408.0
2025,PR,4128534,27005.0,0.0,27005.0
2025,PR,4128559,1229.0,0.0,1229.0
2025,PR,4128609,27810.0,0.0,27810.0
2025,PR,4128658,70804.0,38300.0,32504.0
2025,PR,4128708,126000.0,124276.0,1724.0
2025,RJ,3300100,100783.0,1711.0,99072.0
2025,RJ,3300209,2364.0,2852.0,-488.0
2025,RJ,3300225,133930.0,66181.0,67749.0
2025,RJ,3300233,11783.0,1528.0,10255.0
2025,RJ,3300258,130.0,294.0,-164.0
2025,RJ,3300308,8319.0,1479.0,6840.0
2025,RJ,3300407,66966.0,52.0,66914.0
2025,RJ,3300456,79388.0,6661062.0,-6581674.0
2025,RJ,3300506,0.0,11000.0,-11000.0
2025,RJ,3300605,49.0,0.0,49.0
2025,RJ,3300704,31005.0,1197.0,29808.0
2025,RJ,3300803,267.0,2041.0,-1774.0
2025,RJ,3300936,0.0,2850.0,-2850.0
2025,RJ,3300951,422.0,13853.0,-13431.0
2025,RJ,3301009,1703.0,357.0,1346.0
2025,RJ,3301108,17111.0,2000.0,15111.0
2025,RJ,3301207,12718.0,10080.0,2638.0
2025,RJ,3301306,400.0,0.0,400.0
2025,RJ,3301504,16566.0,3225.0,13341.0
2025,RJ,3301702,6744.0,23278.0,-16534.0
2025,RJ,3301801,27040.0,0.0,27040.0
2025,RJ,3301850,7341.0,1060.0,6281.0
2025,RJ,3301876,0.0,380.0,-380.0
2025,RJ,3301900,2799.0,394.0,2405.0
2025,RJ,3302007,148089972.0,22.0,148089950.0
2025,RJ,3302106,17.0,5625.0,-5608.0
2025,RJ,3302205,600.0,14617.0,-14017.0
2025,RJ,3302254,634.0,1347.0,-713.0
2025,RJ,3302270,58213.0,1800.0,56413.0
2025,RJ,3302304,1863.0,3195.0,-1332.0
2025,RJ,3302403,44.0,566093.0,-566049.0
